id,lon,lat
0,76.334015,10.306980
1,76.332928,10.308508
2,76.326697,10.319085
3,76.301582,10.374263
4,76.386787,10.192707
5,76.322912,10.060941
6,76.354426,10.155391
7,76.355042,10.156950
8,76.371999,10.169497
9,80.041054,12.826320
10,80.061943,12.846328
11,80.101765,12.913729
12,80.103033,12.914718
13,80.107705,12.917257
14,80.112139,12.920908
15,80.121257,12.929968
16,80.189484,12.996130
17,80.140537,12.540294
18,80.142303,12.569675
19,80.144021,12.559134
20,79.963856,12.202022
21,79.989439,12.281147
22,79.996034,12.293028
23,79.972179,12.235107
24,79.974500,12.232237
25,79.975881,12.230532
26,79.974344,12.245956
27,79.981041,12.272846
28,80.061451,12.352381
29,80.055040,12.348177
30,80.078262,12.376123
31,80.111948,12.460587
32,80.133959,12.492359
33,80.093468,12.399744
34,80.108184,12.432986
35,79.913627,12.124756
36,79.912442,12.122996
37,80.144506,12.557458
38,80.108397,12.432326
39,80.077699,12.376185
40,79.768355,11.920637
41,79.784200,11.930683
42,77.599605,10.002443
43,77.490250,10.005408
44,77.506623,10.005063
45,77.674483,9.993014
46,77.352885,9.819848
47,77.298620,9.757259
48,77.301082,9.759143
49,77.015399,9.578305
50,76.887844,9.538444
51,76.889187,9.538531
52,76.885365,9.537924
53,76.960886,9.557780
54,76.996872,9.570660
55,76.996515,9.571135
56,76.706969,9.566523
57,76.755997,9.564671
58,76.758381,9.564033
59,76.754740,9.565561
60,76.785358,9.554892
61,76.573527,9.589723
62,76.583227,9.587202
63,76.582947,9.587439
64,76.532349,9.589778
65,73.340407,20.799819
66,74.481479,20.370301
67,73.564087,19.950633
68,73.726287,19.987446
69,74.480750,19.575462
70,74.522890,17.569719
71,75.093041,17.612930
72,75.080739,17.900333
73,74.718024,19.026988
74,76.115049,30.750027
75,76.195406,30.716315
76,76.734200,30.404755
77,75.843350,30.878464
78,75.867493,13.166397
79,75.883367,13.163334
80,76.094041,13.000208
81,76.063948,12.990939
82,77.477135,12.908292
83,77.469339,12.902377
84,77.467389,12.900861
85,77.434554,12.863881
86,77.159809,12.244940
87,74.881799,31.632141
88,74.872318,31.634006
89,76.447012,30.786094
90,76.536232,30.781660
91,76.627854,30.754479
92,76.515315,30.776086
93,75.894935,30.833890
94,75.916689,30.814661
95,76.109608,30.849229
96,75.866507,30.859008
97,75.953965,30.847813
98,73.900399,15.422752
99,73.844500,15.491326
100,72.961115,19.059341
101,72.979131,19.063577
102,85.893976,20.443853
103,85.887084,20.437833
104,76.950636,11.035019
105,75.916619,30.814605
106,77.210635,8.310787
107,78.317697,9.106153
108,77.826744,9.137173
109,78.445533,9.169375
110,78.667925,9.248062
111,78.823872,9.289844
112,78.946869,9.341146
113,77.633356,9.507887
114,78.475257,9.580517
115,78.448794,9.621501
116,78.466066,9.730785
117,78.459793,9.750350
118,78.891762,9.787743
119,79.057303,9.789274
120,78.745122,9.846145
121,78.278045,9.858067
122,79.139719,9.919108
123,77.977578,10.074083
124,79.222019,10.134960
125,77.909437,10.193639
126,78.229996,10.225689
127,77.777937,10.478853
128,77.942380,10.506456
129,78.812402,10.757135
130,79.222987,10.782320
131,76.428971,10.987348
132,79.649830,11.101201
133,79.176349,11.114214
134,79.207304,11.123638
135,79.732487,11.210891
136,76.960398,11.240103
137,78.153537,11.487012
138,79.555047,11.555078
139,77.138324,11.553529
140,78.807447,11.593050
141,79.763500,11.771081
142,79.764492,11.774282
143,77.944304,11.833628
144,76.926454,11.936173
145,79.534558,12.017526
146,78.222864,12.507543
147,76.681402,12.653463
148,74.859872,12.843098
149,74.845655,12.897486
150,76.093445,12.989782
151,78.489978,13.001019
152,78.412676,13.012327
153,77.518606,13.039711
154,74.792552,13.077659
155,74.787888,13.090407
156,74.787556,13.091425
157,77.385718,13.097889
158,74.772331,13.132844
159,77.246544,13.222213
160,75.780466,13.310145
161,74.737697,13.330158
162,77.731540,13.435524
163,74.962583,13.426629
164,76.535887,13.582558
165,75.254181,13.691232
166,76.276145,13.798262
167,79.950112,13.811808
168,77.664711,13.825163
169,79.827038,13.851978
170,77.129856,13.865658
171,77.720930,13.870468
172,79.910244,13.900944
173,75.566941,13.919852
174,77.679080,13.963995
175,77.833858,13.969383
176,77.904919,13.975845
177,77.791966,13.972701
178,77.949622,13.992198
179,78.737492,14.038584
180,79.887874,14.093620
181,79.863322,14.145694
182,79.152850,14.206631
183,78.484731,14.335489
